# xi,yi,Xr,Yr
59,41,3.537483665912658,-7.971145773575375
60,41,3.3684958895213852,-8.60918287984778
61,41,3.209111417095848,-9.256549272236516
62,41,2.97629503565128,-9.838879754050062
63,41,2.607156745033759,-10.306818865609133
64,41,2.1481759092524135,-10.728753129875585
65,41,1.6734296982374217,-11.242834770385281
66,41,1.293910377366493,-11.915853282364875
67,41,1.1319534017640605,-12.768152400220373
68,41,0.9612536801275932,-13.650474309932214
69,41,0.6367605569943021,-14.455368586958697
70,41,0.12100448212831218,-15.160625661930016
11,42,0.8805039758612592,12.547474462590445
12,42,1.2127240846459153,12.378501512860884
13,42,1.4386043640007289,12.040575728386447
14,42,1.6338610571455172,11.528055452099347
15,42,1.6337954497602891,10.911849878936303
16,42,1.4238487840346905,10.287688245405713
17,42,1.2351422702995003,9.695999294433562
18,42,1.0807232955268464,9.117270946063359
19,42,0.9426845363859111,8.534786895383206
20,42,0.8244644871476619,7.950944123671991
21,42,0.7295016420830609,7.368139612208581
22,42,0.6612344954630756,6.788770342271861
23,42,0.6231015415586694,6.215233295140712
24,42,0.61854127464081,5.649925452094012
25,42,0.6509921889804595,5.095243794410638
26,42,0.7243830249496711,4.554375064005764
27,42,0.8537735513608112,4.043324463640557
28,42,1.0624291107215045,3.5809199015053697
29,42,1.3733757938525815,3.184456616852646
30,42,1.808803610448941,2.870776472463328
31,42,2.359093799466585,2.636757267591617
32,42,2.9863723003186937,2.457383523854137
33,42,3.6539129873419807,2.307338283015595
34,42,4.324456244074151,2.1610197543583785
35,42,4.973706262027025,2.0011908873072666
36,42,5.6012236186589215,1.8254092396990524
37,42,6.2082466886548,1.6322530055259776
38,42,6.781657434325302,1.410827816741512
39,42,7.285299609778091,1.1350673705929777
40,42,7.690889444990386,0.7841177360858239
41,42,7.96870872259453,0.3406284057316709
42,42,8.051271980547842,-0.08753493547276307
43,42,7.944900777922901,-0.4547971671270962
44,42,7.69194260785536,-0.7803114369127186
45,42,7.344340445521945,-1.0883567789223487
46,42,6.931474483393608,-1.3919880597404863
47,42,6.461848040547354,-1.6935221757861951
48,42,5.9439644360601855,-1.995276023478542
49,42,5.394887516574656,-2.301455050417459
50,42,4.865525358231186,-2.625397515247388
51,42,4.406975453639538,-2.982047824007677
52,42,4.060842197561312,-3.388099962685885
53,42,3.7866024035030588,-3.8611937443531206
54,42,3.5575387940649827,-4.3888956913016255
55,42,3.357490951837392,-4.954140238478806
56,42,3.1712843397249206,-5.536144944334128
57,42,2.994451518015755,-6.127917446542044
58,42,2.8256037971703223,-6.728598570840393
59,42,2.6633524876490515,-7.337329142967017
60,42,2.5063088999123644,-7.953249988659749
61,42,2.353084344420694,-8.575501933656442
62,42,2.2022901316344665,-9.203225803694929
63,42,2.0029458470863326,-9.788800236652854
64,42,1.6478622633202298,-10.236206567843148
65,42,1.2196130902044648,-10.683606087236798
66,42,0.851024961379956,-11.286866870589893
67,42,0.7161368996581428,-12.078740284537558
68,42,0.5132426581426972,-12.822924032712834
69,42,0.11147063922786353,-13.419518303170639
12,43,0.7061718071255119,11.557145172751577
13,43,0.8888549064655185,11.273313228009268
14,43,1.0174149646524155,10.803320519086615
15,43,0.9054977324924796,10.267424142462263
16,43,0.7749119258962401,9.746501573842021
17,43,0.6549472822909446,9.220524690352372
18,43,0.5370978132880421,8.683017265528402
19,43,0.4248020131584955,8.136376280648992
20,43,0.32149837617327226,7.582998716993027
21,43,0.23062539660333523,7.025281555839378
22,43,0.15562156871965074,6.4656217784669305
23,43,0.09992538679318456,5.906416366154564
24,43,0.06697534509490116,5.350062300181158
